_c0,County-State,Drop_Out_Rate_By_County
28,CHUGACH CENSUS AREA-AK,0.0043859649122807015
29,COPPER RIVER CENSUS AREA-AK,0.09302325581395349
0,KENT-DE,0.1284442560406952
1,NEW CASTLE-DE,0.04294199746827226
2,SUSSEX-DE,0.07983539094650206
0,ADAMS-WA,0.049789029535864976
1,ASOTIN-WA,0.3230769230769231
2,BENTON-WA,0.06304957904583723
3,CHELAN-WA,0.06937394247038917
4,CLALLAM-WA,0.07383741569045084
5,CLARK-WA,0.06068982589322551
6,COLUMBIA-WA,0.0
7,COWLITZ-WA,0.04928092042186002
8,DOUGLAS-WA,0.05692167577413479
9,FERRY-WA,0.05860805860805861
10,FRANKLIN-WA,0.03695829926410466
11,GARFIELD-WA,0.0
12,GRANT-WA,0.0580936266215454
13,GRAYS HARBOR-WA,0.0902469917669411
14,ISLAND-WA,0.06483482556344551
15,JEFFERSON-WA,0.1175030599755202
16,KING-WA,0.04628316148292435
17,KITSAP-WA,0.05989830216323365
18,KITTITAS-WA,0.03296703296703297
19,KLICKITAT-WA,0.04343105320304017
20,LEWIS-WA,0.09099975068561456
21,LINCOLN-WA,0.0039447731755424065
22,MASON-WA,0.08713410483321987
23,OKANOGAN-WA,0.08157752566180443
24,PACIFIC-WA,0.11853448275862069
25,PEND OREILLE-WA,0.050473186119873815
26,PIERCE-WA,0.056181115511236224
27,SAN JUAN-WA,0.030418250950570342
28,SKAGIT-WA,0.09825912286575159
29,SKAMANIA-WA,0.12022900763358779
30,SNOHOMISH-WA,0.054725292543847795
31,SPOKANE-WA,0.060008606188632005
32,STEVENS-WA,0.0796277145811789
33,THURSTON-WA,0.0903904571386234
34,WAHKIAKUM-WA,0.32432432432432434
35,WALLA WALLA-WA,0.0609007164790174
36,WHATCOM-WA,0.03082882737470745
37,WHITMAN-WA,0.0022497187851518562
38,YAKIMA-WA,0.10529938059187888
0,ADAMS-ND,0.0
1,BARNES-ND,0.2144082332761578
2,BENSON-ND,0.09375
3,BILLINGS-ND,0.0
4,BOTTINEAU-ND,0.011299435028248588
5,BOWMAN-ND,0.17518248175182483
6,BURKE-ND,0.0
7,BURLEIGH-ND,0.04285429539565477
8,CASS-ND,0.013757613946649863
9,CAVALIER-ND,0.0
10,DICKEY-ND,0.09578544061302682
11,DIVIDE-ND,0.047619047619047616
12,DUNN-ND,0.023148148148148147
13,EDDY-ND,0.0
14,EMMONS-ND,0.08139534883720931
15,FOSTER-ND,0.0
16,GOLDEN VALLEY-ND,0.189873417721519
17,GRAND FORKS-ND,0.056412337662337664
18,GRANT-ND,0.0125
19,GRIGGS-ND,0.0
20,HETTINGER-ND,0.37777777777777777
21,KIDDER-ND,0.0
22,LAMOURE-ND,0.2185430463576159
23,LOGAN-ND,0.029850746268656716
24,MCHENRY-ND,0.0365296803652968
25,MCINTOSH-ND,0.2903225806451613
26,MCKENZIE-ND,0.22105263157894736
27,MCLEAN-ND,0.021212121212121213
28,MERCER-ND,0.02168021680216802
29,MORTON-ND,0.18160741885625967
30,MOUNTRAIL-ND,0.15165165165165165
31,NELSON-ND,0.0
32,OLIVER-ND,0.08
33,PEMBINA-ND,0.21212121212121213
34,PIERCE-ND,0.0
35,RAMSEY-ND,0.11272141706924316
36,RANSOM-ND,0.03977272727272727
37,RENVILLE-ND,0.010101010101010102
38,RICHLAND-ND,0.05101214574898785
39,ROLETTE-ND,0.19806243272335844
40,SARGENT-ND,0.0
41,SHERIDAN-ND,0.325
42,SIOUX-ND,0.2972972972972973
43,SLOPE-ND,0.0
44,STARK-ND,0.006868131868131868
45,STEELE-ND,0.11764705882352941
46,STUTSMAN-ND,0.10353753235547886
47,TOWNER-ND,0.0
48,TRAILL-ND,0.0
49,WALSH-ND,0.008385744234800839
50,WARD-ND,0.030191873589164784
51,WELLS-ND,0.0
52,WILLIAMS-ND,0.22713864306784662
0,FAIRFIELD-CT,0.0327906931727996
1,HARTFORD-CT,0.03395834217112798
2,LITCHFIELD-CT,0.031914893617021274
3,MIDDLESEX-CT,0.03035143769968051
4,NEW HAVEN-CT,0.02076958544661944
5,NEW LONDON-CT,0.02622602895474873
6,TOLLAND-CT,0.03376270101608129
7,WINDHAM-CT,0.06945270672218917
0,ATLANTIC-NJ,0.02503576537911302
1,BERGEN-NJ,0.015841326331322424
2,BURLINGTON-NJ,0.029554079696394685
3,CAMDEN-NJ,0.044433493491027064
4,CAPE MAY-NJ,0.06779661016949153
5,CUMBERLAND-NJ,0.1277808676307008
6,ESSEX-NJ,0.04125999344278833
7,GLOUCESTER-NJ,0.019869333872162727
8,HUDSON-NJ,0.0530123339658444
9,HUNTERDON-NJ,0.044176155851282754
10,MERCER-NJ,0.026579266376330086
11,MIDDLESEX-NJ,0.01691609977324263
12,MONMOUTH-NJ,0.018789847964688574
13,MORRIS-NJ,0.020481881412596548
14,OCEAN-NJ,0.028782287822878228
15,PASSAIC-NJ,0.03839358021055731
16,SALEM-NJ,0.04499178981937603
17,SOMERSET-NJ,0.02815811406119776
18,SUSSEX-NJ,0.009523809523809525
19,UNION-NJ,0.03062465450525152
20,WARREN-NJ,0.027051727289343814
0,ALCONA-MI,0.13183279742765272
1,ALGER-MI,0.09
2,ALLEGAN-MI,0.0508531281365005
3,ALPENA-MI,0.10734017363851618
4,ANTRIM-MI,0.054133858267716536
5,ARENAC-MI,0.06435643564356436
6,BARAGA-MI,0.24251497005988024
7,BARRY-MI,0.09528619528619528
8,BAY-MI,0.06187256709690637
9,BENZIE-MI,0.02654867256637168
10,BERRIEN-MI,0.057085771371485655
11,BRANCH-MI,0.10191678354371202
12,CALHOUN-MI,0.04174203422846807
13,CASS-MI,0.05249537892791128
14,CHARLEVOIX-MI,0.06551410373066424
15,CHEBOYGAN-MI,0.09300184162062615
16,CHIPPEWA-MI,0.1350635593220339
17,CLARE-MI,0.24829674489023468
18,CLINTON-MI,0.03504790721129602
19,CRAWFORD-MI,0.07407407407407407
20,DELTA-MI,0.03848431024274719
21,DICKINSON-MI,0.0071111111111111115
22,EATON-MI,0.06846281601771545
23,EMMET-MI,0.028795811518324606
24,GENESEE-MI,0.05389250894125717
25,GLADWIN-MI,0.0790616854908775
26,GOGEBIC-MI,0.055267702936096716
27,GRAND TRAVERSE-MI,0.04350860865518846
28,GRATIOT-MI,0.0414765657403567
29,HILLSDALE-MI,0.0803960396039604
30,HOUGHTON-MI,0.016644474034620507
31,HURON-MI,0.07541241162608013
32,INGHAM-MI,0.02036065018625127
33,IONIA-MI,0.04730831973898858
34,IOSCO-MI,0.08565072302558398
35,IRON-MI,0.06930693069306931
36,ISABELLA-MI,0.06830785878533747
37,JACKSON-MI,0.04825
38,KALAMAZOO-MI,0.05942690755079082
39,KALKASKA-MI,0.12242268041237113
40,KENT-MI,0.042544378698224854
41,KEWEENAW-MI,0.029850746268656716
42,LAKE-MI,0.009685230024213076
43,LAPEER-MI,0.07710118082889558
44,LEELANAU-MI,0.05605095541401274
45,LENAWEE-MI,0.0641502053588891
46,LIVINGSTON-MI,0.0462
47,LUCE-MI,0.046762589928057555
48,MACKINAC-MI,0.19607843137254902
49,MACOMB-MI,0.04957134785919576
50,MANISTEE-MI,0.05612244897959184
51,MARQUETTE-MI,0.058962884969728874
52,MASON-MI,0.07974481658692185
53,MECOSTA-MI,0.09292274446245273
54,MENOMINEE-MI,0.08682634730538923
55,MIDLAND-MI,0.04013961605584642
56,MISSAUKEE-MI,0.04908835904628331
57,MONROE-MI,0.05931278974638669
58,MONTCALM-MI,0.10594594594594595
59,MONTMORENCY-MI,0.05263157894736842
60,MUSKEGON-MI,0.0719327731092437
61,NEWAYGO-MI,0.1279119017365523
62,OAKLAND-MI,0.04333266693322671
63,OCEANA-MI,0.053401609363569864
64,OGEMAW-MI,0.05723542116630669
65,ONTONAGON-MI,0.1784037558685446
66,OSCEOLA-MI,0.17394888705688377
67,OSCODA-MI,0.3904761904761905
68,OTSEGO-MI,0.16666666666666666
69,OTTAWA-MI,0.05605760402068332
70,PRESQUE ISLE-MI,0.05726872246696035
71,ROSCOMMON-MI,0.34782608695652173
72,SAGINAW-MI,0.047516198704103674
73,ST. CLAIR-MI,0.08609191221050079
74,ST. JOSEPH-MI,0.1578783151326053
75,SANILAC-MI,0.11481113320079522
76,SCHOOLCRAFT-MI,0.10038610038610038
77,SHIAWASSEE-MI,0.07497940126338917
78,TUSCOLA-MI,0.07545638945233266
79,VAN BUREN-MI,0.049933949801849405
80,WASHTENAW-MI,0.015735969920623868
81,WAYNE-MI,0.06157168319546639
82,WEXFORD-MI,0.06091370558375635
0,ADAIR-IA,0.04460966542750929
1,ADAMS-IA,0.0
2,ALLAMAKEE-IA,0.22535211267605634
3,APPANOOSE-IA,0.11806797853309481
4,AUDUBON-IA,0.038461538461538464
5,BENTON-IA,0.03732503888024884
6,BLACK HAWK-IA,0.04807692307692308
7,BOONE-IA,0.015362106803218726
8,BREMER-IA,0.033966609096142776
9,BUCHANAN-IA,0.24584103512014788
10,BUENA VISTA-IA,0.1426563598032326
11,BUTLER-IA,0.02280701754385965
12,CALHOUN-IA,0.017482517482517484
13,CARROLL-IA,0.0033149171270718232
14,CASS-IA,0.13392857142857142
15,CEDAR-IA,0.008298755186721992
16,CERRO GORDO-IA,0.145088161209068
17,CHEROKEE-IA,0.012376237623762377
18,CHICKASAW-IA,0.19047619047619047
19,CLARKE-IA,0.16666666666666666
20,CLAY-IA,0.033967391304347824
21,CLAYTON-IA,0.2608108108108108
22,CLINTON-IA,0.03984408834993504
23,CRAWFORD-IA,0.046296296296296294
24,DALLAS-IA,0.05154639175257732
25,DAVIS-IA,0.8304761904761905
26,DECATUR-IA,0.007407407407407408
27,DELAWARE-IA,0.008275862068965517
28,DES MOINES-IA,0.06854043392504931
29,DICKINSON-IA,0.125810635538262
30,DUBUQUE-IA,0.03309450699419993
31,EMMET-IA,0.01884570082449941
32,FAYETTE-IA,0.09004739336492891
33,FLOYD-IA,0.1424802110817942
34,FRANKLIN-IA,0.0
35,FREMONT-IA,0.0165016501650165
36,GREENE-IA,0.14508928571428573
37,GRUNDY-IA,0.017628205128205128
38,GUTHRIE-IA,0.0311284046692607
39,HAMILTON-IA,0.03099510603588907
40,HANCOCK-IA,0.04090909090909091
41,HARDIN-IA,0.023622047244094488
42,HARRISON-IA,0.09457364341085271
43,HENRY-IA,0.014084507042253521
44,HOWARD-IA,0.022284122562674095
45,HUMBOLDT-IA,0.0
46,IDA-IA,0.059006211180124224
47,IOWA-IA,0.08055555555555556
48,JACKSON-IA,0.017894736842105262
49,JASPER-IA,0.037243947858473
50,JEFFERSON-IA,0.12643678160919541
51,JOHNSON-IA,0.04856099082241825
52,JONES-IA,0.1652452025586354
53,KEOKUK-IA,0.07520325203252033
54,KOSSUTH-IA,0.10089020771513353
55,LEE-IA,0.06799450549450549
56,LINN-IA,0.03704934374480811
57,LOUISA-IA,0.12525252525252525
58,LUCAS-IA,0.2
59,LYON-IA,0.04060913705583756
60,MADISON-IA,0.027434842249657063
61,MAHASKA-IA,0.09418070444104135
62,MARION-IA,0.013725490196078431
63,MARSHALL-IA,0.09612625538020086
64,MILLS-IA,0.04101838755304102
65,MITCHELL-IA,0.318
66,MONONA-IA,0.01238390092879257
67,MONROE-IA,0.07808564231738035
68,MONTGOMERY-IA,0.08423326133909287
69,MUSCATINE-IA,0.03008849557522124
70,O'BRIEN-IA,0.011283497884344146
71,OSCEOLA-IA,0.00819672131147541
72,PAGE-IA,0.015015015015015015
73,PALO ALTO-IA,0.0045871559633027525
74,PLYMOUTH-IA,0.10311572700296735
75,POCAHONTAS-IA,0.13170731707317074
76,POLK-IA,0.07079967689822295
77,POTTAWATTAMIE-IA,0.056482919254658384
78,POWESHIEK-IA,0.035888077858880776
79,RINGGOLD-IA,0.08463949843260188
80,SAC-IA,0.02481389578163772
81,SCOTT-IA,0.030794520547945205
82,SHELBY-IA,0.16428571428571428
83,SIOUX-IA,0.011857707509881422
84,STORY-IA,0.012480818414322251
85,TAMA-IA,0.10867178924259056
86,TAYLOR-IA,0.11805555555555555
87,UNION-IA,0.013642564802182811
88,VAN BUREN-IA,0.39867109634551495
89,WAPELLO-IA,0.07231638418079096
90,WARREN-IA,0.05644896619625862
91,WASHINGTON-IA,0.11440677966101695
92,WAYNE-IA,0.375
93,WEBSTER-IA,0.08235785953177258
94,WINNEBAGO-IA,0.04638472032742155
95,WINNESHIEK-IA,0.007281553398058253
96,WOODBURY-IA,0.0972972972972973
97,WORTH-IA,0.011627906976744186
98,WRIGHT-IA,0.04831932773109244
0,ALAMANCE-NC,0.06366171003717472
1,ALEXANDER-NC,0.03538283062645012
2,ALLEGHANY-NC,0.03592814371257485
3,ANSON-NC,0.043993231810490696
4,ASHE-NC,0.10418445772843724
5,AVERY-NC,0.006787330316742082
6,BEAUFORT-NC,0.10070140280561123
7,BERTIE-NC,0.09240506329113925
8,BLADEN-NC,0.13630653266331658
9,BRUNSWICK-NC,0.06673889490790899
10,BUNCOMBE-NC,0.05400866260054804
11,BURKE-NC,0.1594817958454322
12,CABARRUS-NC,0.05806343346199027
13,CALDWELL-NC,0.06887486855941115
14,CAMDEN-NC,0.0
15,CARTERET-NC,0.03599588618443606
16,CASWELL-NC,0.061511423550087874
17,CATAWBA-NC,0.05285264263213161
18,CHATHAM-NC,0.02646683673469388
19,CHEROKEE-NC,0.10497835497835498
20,CHOWAN-NC,0.005825242718446602
21,CLAY-NC,0.4869791666666667
22,CLEVELAND-NC,0.029357116313638052
23,COLUMBUS-NC,0.11354508944870391
24,CRAVEN-NC,0.057901337792642144
25,CUMBERLAND-NC,0.055099081681971966
26,CURRITUCK-NC,0.005434782608695652
27,DARE-NC,0.04585798816568047
28,DAVIDSON-NC,0.05972323379461034
29,DAVIE-NC,0.12106210621062106
30,DUPLIN-NC,0.11316544469238125
31,DURHAM-NC,0.031225368338082822
32,EDGECOMBE-NC,0.08272969881814717
33,FORSYTH-NC,0.04556611773106618
34,FRANKLIN-NC,0.0487359122753579
35,GASTON-NC,0.05321051690216419
36,GATES-NC,0.0
37,GRAHAM-NC,0.04375
38,GRANVILLE-NC,0.09823434991974318
39,GREENE-NC,0.06684981684981685
40,GUILFORD-NC,0.03316714929695196
41,HALIFAX-NC,0.0599396291504959
42,HARNETT-NC,0.04207030168834763
43,HAYWOOD-NC,0.04518430439952437
44,HENDERSON-NC,0.035742652899126294
45,HERTFORD-NC,0.06261980830670927
46,HOKE-NC,0.02920517560073937
47,HYDE-NC,0.0
48,IREDELL-NC,0.07253659602359624
49,JACKSON-NC,0.018002466091245378
50,JOHNSTON-NC,0.03606710158434297
51,JONES-NC,0.03768844221105527
52,LEE-NC,0.02237136465324385
53,LENOIR-NC,0.053875968992248065
54,LINCOLN-NC,0.043087121212121215
55,MCDOWELL-NC,0.005469915464942815
56,MACON-NC,0.05025125628140704
57,MADISON-NC,0.11491442542787286
58,MARTIN-NC,0.09953051643192488
59,MECKLENBURG-NC,0.058968104033308266
60,MITCHELL-NC,0.030959752321981424
61,MONTGOMERY-NC,0.08314937454010302
62,MOORE-NC,0.03781212841854935
63,NASH-NC,0.06678344646376178
64,NEW HANOVER-NC,0.04513648596693579
65,NORTHAMPTON-NC,0.1188118811881188
66,ONSLOW-NC,0.04218438410799202
67,ORANGE-NC,0.019536316472114137
68,PAMLICO-NC,0.07036247334754797
69,PASQUOTANK-NC,0.09685002350728726
70,PENDER-NC,0.050724637681159424
71,PERQUIMANS-NC,0.05663430420711974
72,PERSON-NC,0.03767123287671233
73,PITT-NC,0.021179208688906128
74,POLK-NC,0.010596026490066225
75,RANDOLPH-NC,0.08356582967981932
76,RICHMOND-NC,0.06737247353224254
77,ROBESON-NC,0.061356428397170044
78,ROCKINGHAM-NC,0.04380733944954129
79,ROWAN-NC,0.04777660137638962
80,RUTHERFORD-NC,0.050906776964683424
81,SAMPSON-NC,0.08363516628251565
82,SCOTLAND-NC,0.08263971462544589
83,STANLY-NC,0.12671123845908946
84,STOKES-NC,0.1489255372313843
85,SURRY-NC,0.0714495736548074
86,SWAIN-NC,0.04335260115606936
87,TRANSYLVANIA-NC,0.07013574660633484
88,TYRRELL-NC,0.0
89,UNION-NC,0.06948415164698571
90,VANCE-NC,0.07246980424822991
91,WAKE-NC,0.038936403873673
92,WARREN-NC,0.17134416543574593
93,WASHINGTON-NC,0.11450381679389313
94,WATAUGA-NC,0.0049225423483422615
95,WAYNE-NC,0.03606811145510836
96,WILKES-NC,0.08732017397122784
97,WILSON-NC,0.1293925994880149
98,YADKIN-NC,0.08352017937219731
99,YANCEY-NC,0.06027397260273973
0,ADDISON-VT,0.010719754977029096
1,BENNINGTON-VT,0.06968433591423466
2,CALEDONIA-VT,0.029197080291970802
3,CHITTENDEN-VT,0.035657085054370735
4,ESSEX-VT,0.0
5,FRANKLIN-VT,0.16007827788649706
6,GRAND ISLE-VT,0.03870967741935484
7,LAMOILLE-VT,0.07289293849658314
8,ORANGE-VT,0.12552011095700416
9,ORLEANS-VT,0.041060735671514116
10,RUTLAND-VT,0.017766497461928935
11,WASHINGTON-VT,0.05745682888540032
12,WINDHAM-VT,0.07750759878419453
13,WINDSOR-VT,0.03413284132841329
0,ADA-ID,0.031087460990637753
1,ADAMS-ID,0.19298245614035087
2,BANNOCK-ID,0.08034724787587735
3,BEAR LAKE-ID,0.05217391304347826
4,BENEWAH-ID,0.1893491124260355
5,BINGHAM-ID,0.09819297647459939
6,BLAINE-ID,0.0049586776859504135
7,BOISE-ID,0.025
8,BONNER-ID,0.08023072889355008
9,BONNEVILLE-ID,0.1306406273117325
10,BOUNDARY-ID,0.08957654723127036
11,BUTTE-ID,0.8928571428571429
12,CAMAS-ID,0.0
13,CANYON-ID,0.0669338980487067
14,CARIBOU-ID,0.006928406466512702
15,CASSIA-ID,0.04497354497354497
16,CLARK-ID,0.0
17,CLEARWATER-ID,0.00949367088607595
18,CUSTER-ID,0.0
19,ELMORE-ID,0.13676588897827835
20,FRANKLIN-ID,0.0
21,FREMONT-ID,0.038231780167264036
22,GEM-ID,0.0
23,GOODING-ID,0.37409200968523004
24,IDAHO-ID,0.1172106824925816
25,JEFFERSON-ID,0.003996003996003996
26,JEROME-ID,0.02526002971768202
27,KOOTENAI-ID,0.13233680746023038
28,LATAH-ID,0.0022290331568682086
29,LEMHI-ID,0.0858085808580858
30,LEWIS-ID,0.24352331606217617
31,LINCOLN-ID,0.026119402985074626
32,MADISON-ID,0.0
33,MINIDOKA-ID,0.01916376306620209
34,NEZ PERCE-ID,0.10038398244651674
35,ONEIDA-ID,0.15
36,OWYHEE-ID,0.14218566392479437
37,PAYETTE-ID,0.06205035971223022
38,POWER-ID,0.0
39,SHOSHONE-ID,0.19488817891373802
40,TETON-ID,0.2618296529968454
41,TWIN FALLS-ID,0.09957768392976217
42,VALLEY-ID,0.0
43,WASHINGTON-ID,0.1095890410958904
0,APPLING-GA,0.013371537726838587
1,ATKINSON-GA,0.08247422680412371
2,BACON-GA,0.2546972860125261
3,BAKER-GA,0.02830188679245283
4,BALDWIN-GA,0.0458323438613156
5,BANKS-GA,0.022774327122153208
6,BARROW-GA,0.0987864077669903
7,BARTOW-GA,0.10144927536231885
8,BEN HILL-GA,0.10363153232949512
9,BERRIEN-GA,0.10444444444444445
10,BIBB-GA,0.06911253225625491
11,BLECKLEY-GA,0.00927487352445194
12,BRANTLEY-GA,0.33647058823529413
13,BROOKS-GA,0.04116222760290557
14,BRYAN-GA,0.06532222709338009
15,BULLOCH-GA,0.027426663486763654
16,BURKE-GA,0.16258879242304658
17,BUTTS-GA,0.1582591493570722
18,CALHOUN-GA,0.06060606060606061
19,CAMDEN-GA,0.05460869565217391
20,CANDLER-GA,0.043243243243243246
21,CARROLL-GA,0.026729559748427674
22,CATOOSA-GA,0.0475473969304845
23,CHARLTON-GA,0.013774104683195593
24,CHATHAM-GA,0.068458384850654
25,CHATTAHOOCHEE-GA,0.0
26,CHATTOOGA-GA,0.09
27,CHEROKEE-GA,0.0535727703058081
28,CLARKE-GA,0.014321886374426333
29,CLAY-GA,0.0
30,CLAYTON-GA,0.08697212585237468
31,CLINCH-GA,0.05919661733615222
32,COBB-GA,0.052929021335922526
33,COFFEE-GA,0.020925553319919517
34,COLQUITT-GA,0.043382997370727434
35,COLUMBIA-GA,0.02218821729150727
36,COOK-GA,0.15741583257506825
37,COWETA-GA,0.11877842755035738
38,CRAWFORD-GA,0.0110062893081761
39,CRISP-GA,0.026
40,DADE-GA,0.05145413870246085
41,DAWSON-GA,0.04672897196261682
42,DECATUR-GA,0.06254826254826255
43,DEKALB-GA,0.072407498623707
44,DODGE-GA,0.13132530120481928
45,DOOLY-GA,0.09222222222222222
46,DOUGHERTY-GA,0.064540059347181
47,DOUGLAS-GA,0.08499199267902081
48,EARLY-GA,0.2816399286987522
49,ECHOLS-GA,0.06611570247933884
50,EFFINGHAM-GA,0.014632524110409046
51,ELBERT-GA,0.035634743875278395
52,EMANUEL-GA,0.23809523809523808
53,EVANS-GA,0.026004728132387706
54,FANNIN-GA,0.19269102990033224
55,FAYETTE-GA,0.023701390860062448
56,FLOYD-GA,0.07786232525216776
57,FORSYTH-GA,0.0375037503750375
58,FRANKLIN-GA,0.013835511145272867
59,FULTON-GA,0.036901017413765835
60,GILMER-GA,0.028790786948176585
61,GLASCOCK-GA,0.038910505836575876
62,GLYNN-GA,0.1442480143479375
63,GORDON-GA,0.14309373964889036
64,GRADY-GA,0.03597122302158273
65,GREENE-GA,0.061714285714285715
66,GWINNETT-GA,0.05199769888841464
67,HABERSHAM-GA,0.07593502077823952
68,HALL-GA,0.10012674271229405
69,HANCOCK-GA,0.375
70,HARALSON-GA,0.06989247311827956
71,HARRIS-GA,0.01820250284414107
72,HART-GA,0.03259604190919674
73,HEARD-GA,0.2857142857142857
74,HENRY-GA,0.05210274154910833
75,HOUSTON-GA,0.037701317715959005
76,IRWIN-GA,0.0
77,JACKSON-GA,0.05785123966942149
78,JASPER-GA,0.0625
79,JEFF DAVIS-GA,0.0035587188612099642
80,JEFFERSON-GA,0.029345372460496615
81,JENKINS-GA,0.0
82,JOHNSON-GA,0.141643059490085
83,JONES-GA,0.06462585034013606
84,LAMAR-GA,0.04597701149425287
85,LANIER-GA,0.030685920577617327
86,LAURENS-GA,0.08364859184531316
87,LEE-GA,0.055281882868089764
88,LIBERTY-GA,0.020536601523683338
89,LINCOLN-GA,0.01694915254237288
90,LONG-GA,0.1848184818481848
91,LOWNDES-GA,0.053629823413996074
92,LUMPKIN-GA,0.007978723404255319
93,MCDUFFIE-GA,0.08091908091908091
94,MCINTOSH-GA,0.11299435028248588
95,MACON-GA,0.4424920127795527
96,MADISON-GA,0.02610759493670886
97,MARION-GA,0.07867132867132867
98,MERIWETHER-GA,0.08806584362139917
99,MILLER-GA,0.15498154981549817
100,MITCHELL-GA,0.05508474576271186
101,MONROE-GA,0.07271514342895263
102,MONTGOMERY-GA,0.04908835904628331
103,MORGAN-GA,0.022351797862001945
104,MURRAY-GA,0.07285714285714286
105,MUSCOGEE-GA,0.057176196032672114
106,NEWTON-GA,0.05572109654350417
107,OCONEE-GA,0.006609642301710731
108,OGLETHORPE-GA,0.3242603550295858
109,PAULDING-GA,0.0731732996420299
110,PEACH-GA,0.011818181818181818
111,PICKENS-GA,0.17903126916002451
112,PIERCE-GA,0.35543278084714547
113,PIKE-GA,0.02165506573859242
114,POLK-GA,0.16977138018628282
115,PULASKI-GA,0.0
116,PUTNAM-GA,0.07358351729212656
117,QUITMAN-GA,0.0
118,RABUN-GA,0.0891089108910891
119,RANDOLPH-GA,0.015105740181268883
120,RICHMOND-GA,0.046405170092451306
121,ROCKDALE-GA,0.040502793296089384
122,SCHLEY-GA,0.059006211180124224
123,SCREVEN-GA,0.11782032400589101
124,SEMINOLE-GA,0.17105263157894737
125,SPALDING-GA,0.08349590323839251
126,STEPHENS-GA,0.03833221250840619
127,STEWART-GA,0.13149847094801223
128,SUMTER-GA,0.059584035975267007
129,TALBOT-GA,0.03715170278637771
130,TALIAFERRO-GA,0.0
131,TATTNALL-GA,0.0430672268907563
132,TAYLOR-GA,0.1798780487804878
133,TELFAIR-GA,0.18577648766328012
134,TERRELL-GA,0.01909307875894988
135,THOMAS-GA,0.04932975871313673
136,TIFT-GA,0.007837548984681154
137,TOOMBS-GA,0.06488824801730353
138,TOWNS-GA,0.09937888198757763
139,TREUTLEN-GA,0.013986013986013986
140,TROUP-GA,0.11981020166073547
141,TURNER-GA,0.09418282548476455
142,TWIGGS-GA,0.0
143,UNION-GA,0.0670995670995671
144,UPSON-GA,0.010130246020260492
145,WALKER-GA,0.03699284009546539
146,WALTON-GA,0.061094452773613195
147,WARE-GA,0.0782789009849663
148,WARREN-GA,0.05185185185185185
149,WASHINGTON-GA,0.05596330275229358
150,WAYNE-GA,0.17067448680351907
151,WEBSTER-GA,0.2459016393442623
152,WHEELER-GA,0.23529411764705882
153,WHITE-GA,0.016741071428571428
154,WHITFIELD-GA,0.05891745170046304
155,WILCOX-GA,0.37170263788968827
156,WILKES-GA,0.036016949152542374
157,WILKINSON-GA,0.020833333333333332
158,WORTH-GA,0.10702702702702703
0,ADAMS-NE,0.03380539058931019
1,ANTELOPE-NE,0.2440677966101695
2,ARTHUR-NE,0.0
3,BANNER-NE,0.0
4,BLAINE-NE,0.0
5,BOONE-NE,0.03292181069958848
6,BOX BUTTE-NE,0.010101010101010102
7,BOYD-NE,0.0
8,BROWN-NE,0.049586776859504134
9,BUFFALO-NE,0.07815321124580861
10,BURT-NE,0.046153846153846156
11,BUTLER-NE,0.04185022026431718
12,CASS-NE,0.05731394354148845
13,CEDAR-NE,0.025404157043879907
14,CHASE-NE,0.0
15,CHERRY-NE,0.0
16,CHEYENNE-NE,0.0
17,CLAY-NE,0.024054982817869417
18,COLFAX-NE,0.24691358024691357
19,CUMING-NE,0.12389380530973451
20,CUSTER-NE,0.18061674008810572
21,DAKOTA-NE,0.13341804320203304
22,DAWES-NE,0.0
23,DAWSON-NE,0.054231717337715694
24,DEUEL-NE,0.0
25,DIXON-NE,0.0
26,DODGE-NE,0.06327744726879395
27,DOUGLAS-NE,0.04861134718020192
28,DUNDY-NE,0.0
29,FILLMORE-NE,0.045662100456621
30,FRANKLIN-NE,0.0
31,FRONTIER-NE,0.0
32,FURNAS-NE,0.09166666666666666
33,GAGE-NE,0.0010504201680672268
34,GARDEN-NE,0.11538461538461539
35,GARFIELD-NE,0.23809523809523808
36,GOSPER-NE,0.0
37,GRANT-NE,0.0
38,GREELEY-NE,0.16666666666666666
39,HALL-NE,0.049134734239802226
40,HAMILTON-NE,0.12343096234309624
41,HARLAN-NE,0.13114754098360656
42,HAYES-NE,0.2727272727272727
43,HITCHCOCK-NE,0.0
44,HOLT-NE,0.07216494845360824
45,HOOKER-NE,0.0
46,HOWARD-NE,0.24352331606217617
47,JEFFERSON-NE,0.0
48,JOHNSON-NE,0.0
49,KEARNEY-NE,0.0037735849056603774
50,KEITH-NE,0.11221122112211221
51,KEYA PAHA-NE,0.05660377358490566
52,KIMBALL-NE,0.4577114427860697
53,KNOX-NE,0.03787878787878788
54,LANCASTER-NE,0.023279455118430416
55,LINCOLN-NE,0.06690349319123742
56,LOGAN-NE,0.0
57,LOUP-NE,0.0
58,MCPHERSON-NE,0.0
59,MADISON-NE,0.03906673901247965
60,MERRICK-NE,0.06097560975609756
61,MORRILL-NE,0.11805555555555555
62,NANCE-NE,0.020833333333333332
63,NEMAHA-NE,0.037037037037037035
64,NUCKOLLS-NE,0.18048780487804877
65,OTOE-NE,0.01757188498402556
66,PAWNEE-NE,0.39568345323741005
67,PERKINS-NE,0.20869565217391303
68,PHELPS-NE,0.0
69,PIERCE-NE,0.025714285714285714
70,PLATTE-NE,0.04265658747300216
71,POLK-NE,0.026578073089700997
