
County-State,Percentage of Teens Who Work Part or Full time
UNION-MS,0.46196957566052843
WALTHALL-MS,0.18087557603686635
WARREN-MS,0.27171675586661176
WASHINGTON-MS,0.17277913610431947
WAYNE-MS,0.15486725663716813
WEBSTER-MS,0.5408
WILKINSON-MS,0.09352517985611511
WINSTON-MS,0.3586358635863586
YALOBUSHA-MS,0.311340206185567
YAZOO-MS,0.3284907183212268
ADAIR-MO,0.6485421591804571
ANDREW-MO,0.40805223068552776
ATCHISON-MO,0.4869109947643979
AUDRAIN-MO,0.5959438377535101
BARRY-MO,0.5374449339207048
BARTON-MO,0.547085201793722
BATES-MO,0.6837098692033293
BENTON-MO,0.5303703703703704
BOLLINGER-MO,0.5232383808095952
BOONE-MO,0.6214503637643746
BUCHANAN-MO,0.626503481747204
BUTLER-MO,0.4605146406388642
CALDWELL-MO,0.4909456740442656
CALLAWAY-MO,0.5164537359659311
CAMDEN-MO,0.5743277524099442
CAPE GIRARDEAU-MO,0.532972972972973
CARROLL-MO,0.5749318801089919
CARTER-MO,0.7813211845102506
CASS-MO,0.6274613220815752
CEDAR-MO,0.38636363636363635
CHARITON-MO,0.38596491228070173
CHRISTIAN-MO,0.5315192743764172
CLARK-MO,0.41150442477876104
CLAY-MO,0.5961709346473867
CLINTON-MO,0.4384678076609617
COLE-MO,0.5573606598350412
COOPER-MO,0.5174353205849269
CRAWFORD-MO,0.5438225976768744
DADE-MO,0.5023474178403756
DALLAS-MO,0.5504151838671412
DAVIESS-MO,0.49894736842105264
DEKALB-MO,0.27056277056277056
DENT-MO,0.5944233206590621
DOUGLAS-MO,0.4749034749034749
DUNKLIN-MO,0.46432964329643295
FRANKLIN-MO,0.5770434102463825
GASCONADE-MO,0.5270049099836334
GENTRY-MO,0.6101694915254238
GREENE-MO,0.4883720930232558
GRUNDY-MO,0.4807370184254606
HARRISON-MO,0.5420792079207921
HENRY-MO,0.47880539499036606
HICKORY-MO,0.6948051948051948
HOLT-MO,0.6545454545454545
HOWARD-MO,0.5314787701317716
HOWELL-MO,0.46511627906976744
IRON-MO,0.5045454545454545
JACKSON-MO,0.5332731105088828
JASPER-MO,0.5794962297449061
JEFFERSON-MO,0.5702317788327282
JOHNSON-MO,0.7320855614973262
KNOX-MO,0.706959706959707
LACLEDE-MO,0.5963302752293578
LAFAYETTE-MO,0.5844942459115687
LAWRENCE-MO,0.5622529644268774
LEWIS-MO,0.6104218362282878
LINCOLN-MO,0.411231884057971
LINN-MO,0.42258064516129035
LIVINGSTON-MO,0.5711743772241993
MCDONALD-MO,0.3794829024186822
MACON-MO,0.5131233595800525
MADISON-MO,0.5432276657060519
MARIES-MO,0.5102040816326531
MARION-MO,0.5902999361837907
MERCER-MO,0.6488888888888888
MILLER-MO,0.588021778584392
MISSISSIPPI-MO,0.4550359712230216
MONITEAU-MO,0.49347568208778175
MONROE-MO,0.5735294117647058
MONTGOMERY-MO,0.5857988165680473
MORGAN-MO,0.45161290322580644
NEW MADRID-MO,0.3946980854197349
NEWTON-MO,0.4411053540587219
NODAWAY-MO,0.6668956043956044
OREGON-MO,0.40848214285714285
OSAGE-MO,0.6195652173913043
OZARK-MO,0.25379609544468545
PEMISCOT-MO,0.2676767676767677
PERRY-MO,0.6122881355932204
PETTIS-MO,0.6126582278481013
PHELPS-MO,0.5458201666187877
PIKE-MO,0.5680981595092025
PLATTE-MO,0.6608839322593969
POLK-MO,0.5580137659783677
PULASKI-MO,0.7641608130324317
PUTNAM-MO,0.6168582375478927
RALLS-MO,0.5106837606837606
RANDOLPH-MO,0.5180299032541776
RAY-MO,0.5233644859813084
REYNOLDS-MO,0.5016501650165016
RIPLEY-MO,0.5743119266055046
ST. CHARLES-MO,0.6456021787371394
ST. CLAIR-MO,0.4605678233438486
STE. GENEVIEVE-MO,0.6072319201995012
ST. FRANCOIS-MO,0.4757129426512065
ST. LOUIS-MO,0.5341261117217947
SALINE-MO,0.5453514739229025
SCHUYLER-MO,0.3684210526315789
SCOTLAND-MO,0.5397923875432526
SCOTT-MO,0.43316519546027743
SHANNON-MO,0.5531914893617021
SHELBY-MO,0.4189189189189189
STODDARD-MO,0.5720279720279721
STONE-MO,0.5932864949258392
SULLIVAN-MO,0.4835164835164835
TANEY-MO,0.5155065472088215
TEXAS-MO,0.4858757062146893
VERNON-MO,0.556910569105691
WARREN-MO,0.49002347417840375
WASHINGTON-MO,0.3787202380952381
WAYNE-MO,0.3870967741935484
WEBSTER-MO,0.4572338489535942
WORTH-MO,0.6212121212121212
WRIGHT-MO,0.4517102615694165
ST. LOUIS CITY-MO,0.4903944169999216
BEAVERHEAD-MT,0.7173620457604307
BIG HORN-MT,0.267816091954023
BLAINE-MT,0.4755700325732899
BROADWATER-MT,0.5213414634146342
CARBON-MT,0.6981132075471698
CARTER-MT,0.575
CASCADE-MT,0.5945790080738178
CHOUTEAU-MT,0.3201754385964912
CUSTER-MT,0.7184
DANIELS-MT,0.37142857142857144
DAWSON-MT,0.7458432304038005
DEER LODGE-MT,0.5590551181102362
FALLON-MT,0.732824427480916
FERGUS-MT,0.7414529914529915
FLATHEAD-MT,0.6872978218675868
GALLATIN-MT,0.7648391481649298
GARFIELD-MT,0.6829268292682927
GLACIER-MT,0.2545155993431856
GOLDEN VALLEY-MT,0.5806451612903226
GRANITE-MT,0.7916666666666666
HILL-MT,0.61198738170347
JEFFERSON-MT,0.6706896551724137
JUDITH BASIN-MT,0.5638297872340425
LAKE-MT,0.7182009838369642
LEWIS AND CLARK-MT,0.6416457286432161
LIBERTY-MT,0.5161290322580645
LINCOLN-MT,0.46142649199417757
MCCONE-MT,0.6590909090909091
MADISON-MT,0.7633136094674556
MEAGHER-MT,0.9024390243902439
MINERAL-MT,0.653179190751445
MISSOULA-MT,0.6861440555394851
MUSSELSHELL-MT,0.4385026737967914
PARK-MT,0.6765249537892791
PETROLEUM-MT,0.0
PHILLIPS-MT,0.7625
PONDERA-MT,0.6189189189189189
POWDER RIVER-MT,0.5238095238095238
POWELL-MT,0.6976744186046512
PRAIRIE-MT,0.4418604651162791
RAVALLI-MT,0.6012332990750257
RICHLAND-MT,0.694406548431105
ROOSEVELT-MT,0.4119359534206696
ROSEBUD-MT,0.501779359430605
SANDERS-MT,0.5968819599109132
SHERIDAN-MT,0.7864077669902912
SILVER BOW-MT,0.6128625472887768
STILLWATER-MT,0.6645833333333333
SWEET GRASS-MT,0.8469387755102041
TETON-MT,0.7147435897435898
TOOLE-MT,0.6444444444444445
TREASURE-MT,0.7407407407407407
VALLEY-MT,0.7063953488372093
WHEATLAND-MT,0.5238095238095238
WIBAUX-MT,0.15384615384615385
YELLOWSTONE-MT,0.6186383778702833
ADAMS-NE,0.7903152124257652
ANTELOPE-NE,0.6915254237288135
ARTHUR-NE,0.7
BANNER-NE,0.4375
BLAINE-NE,1.0
BOONE-NE,0.6954732510288066
BOX BUTTE-NE,0.5515151515151515
BOYD-NE,0.5681818181818182
BROWN-NE,0.38016528925619836
BUFFALO-NE,0.7459375806035594
BURT-NE,0.38461538461538464
BUTLER-NE,0.6872246696035242
CASS-NE,0.6535500427715997
CEDAR-NE,0.7736720554272517
CHASE-NE,0.7792207792207793
CHERRY-NE,0.7637540453074434
CHEYENNE-NE,0.6188436830835118
CLAY-NE,0.6391752577319587
COLFAX-NE,0.6399176954732511
CUMING-NE,0.5958702064896755
CUSTER-NE,0.6894273127753304
DAKOTA-NE,0.625158831003812
DAWES-NE,0.8097876269621422
DAWSON-NE,0.7395234182415776
DEUEL-NE,0.5897435897435898
DIXON-NE,0.5470085470085471
DODGE-NE,0.7463493780421849
DOUGLAS-NE,0.6148145630077846
DUNDY-NE,0.3918918918918919
FILLMORE-NE,0.7031963470319634
FRANKLIN-NE,0.46153846153846156
FRONTIER-NE,0.6271186440677966
FURNAS-NE,0.5416666666666666
GAGE-NE,0.6533613445378151
GARDEN-NE,0.7307692307692307
GARFIELD-NE,0.5714285714285714
GOSPER-NE,0.6625
GRANT-NE,0.625
GREELEY-NE,0.7352941176470589
HALL-NE,0.6276266996291718
HAMILTON-NE,0.7635983263598326
HARLAN-NE,0.7131147540983607
HAYES-NE,0.13636363636363635
HITCHCOCK-NE,0.6060606060606061
HOLT-NE,0.7044673539518901
HOOKER-NE,0.6666666666666666
HOWARD-NE,0.46632124352331605
JEFFERSON-NE,0.6428571428571429
JOHNSON-NE,0.5242718446601942
KEARNEY-NE,0.6754716981132075
KEITH-NE,0.7491749174917491
KEYA PAHA-NE,0.3584905660377358
KIMBALL-NE,0.6218905472636815
KNOX-NE,0.6338383838383839
LANCASTER-NE,0.7333536647351835
LINCOLN-NE,0.6761397276494967
LOGAN-NE,0.43037974683544306
LOUP-NE,1.0
MCPHERSON-NE,0.5789473684210527
MADISON-NE,0.6093326098752034
MERRICK-NE,0.7073170731707317
MORRILL-NE,0.5138888888888888
NANCE-NE,0.5138888888888888
NEMAHA-NE,0.8236331569664903
NUCKOLLS-NE,0.8146341463414634
OTOE-NE,0.6182108626198083
PAWNEE-NE,0.7841726618705036
PERKINS-NE,0.8173913043478261
PHELPS-NE,0.7907608695652174
PIERCE-NE,0.6742857142857143
PLATTE-NE,0.6290496760259179
POLK-NE,0.627906976744186
RED WILLOW-NE,0.7366020524515393
RICHARDSON-NE,0.6666666666666666
ROCK-NE,0.801980198019802
SALINE-NE,0.6831275720164609
SARPY-NE,0.660142871122419
SAUNDERS-NE,0.7664618086040387
SCOTTS BLUFF-NE,0.6096317280453257
SEWARD-NE,0.851270553064275
SHERIDAN-NE,0.6956521739130435
SHERMAN-NE,0.853448275862069
SIOUX-NE,0.0
STANTON-NE,0.5087108013937283
THAYER-NE,0.7225433526011561
THOMAS-NE,0.5714285714285714
THURSTON-NE,0.3172690763052209
VALLEY-NE,0.8146341463414634
WASHINGTON-NE,0.6539509536784741
WAYNE-NE,0.8081312410841655
WEBSTER-NE,0.45454545454545453
WHEELER-NE,0.8571428571428571
YORK-NE,0.7896341463414634
CHURCHILL-NV,0.5343511450381679
CLARK-NV,0.3673728574385219
DOUGLAS-NV,0.5193679918450561
ELKO-NV,0.616985565626049
ESMERALDA-NV,0.625
EUREKA-NV,0.14728682170542637
HUMBOLDT-NV,0.5176600441501104
LANDER-NV,0.3930635838150289
LINCOLN-NV,0.4594594594594595
LYON-NV,0.46264367816091956
MINERAL-NV,0.1806853582554517
NYE-NV,0.4005361930294906
PERSHING-NV,0.4088397790055249
STOREY-NV,0.3432203389830508
WASHOE-NV,0.5202045568695494
WHITE PINE-NV,0.5219123505976095
CARSON CITY-NV,0.46133567662565905
BELKNAP-NH,0.6615776081424937
CARROLL-NH,0.761439588688946
CHESHIRE-NH,0.7752831715210357
COOS-NH,0.6591478696741855
GRAFTON-NH,0.6229508196721312
HILLSBOROUGH-NH,0.6351888168150048
MERRIMACK-NH,0.6809762202753442
ROCKINGHAM-NH,0.7079381292864438
STRAFFORD-NH,0.7921551440780104
SULLIVAN-NH,0.42446419236800836
ATLANTIC-NJ,0.4934907010014306
BERGEN-NJ,0.3781085890369342
BURLINGTON-NJ,0.484392789373814
CAMDEN-NJ,0.44495092603999836
CAPE MAY-NJ,0.6574630945872061
CUMBERLAND-NJ,0.3488598442714127
ESSEX-NJ,0.3230435550175279
GLOUCESTER-NJ,0.5151882535192295
HUDSON-NJ,0.28285104364326374
HUNTERDON-NJ,0.4305117300041158
MERCER-NJ,0.47595743725587036
MIDDLESEX-NJ,0.3448979591836735
MONMOUTH-NJ,0.5517103972535556
MORRIS-NJ,0.4722360988356454
OCEAN-NJ,0.4885239852398524
PASSAIC-NJ,0.3580946771699919
SALEM-NJ,0.3724137931034483
SOMERSET-NJ,0.45297059173711157
SUSSEX-NJ,0.5081734186211798
UNION-NJ,0.39388243965358394
WARREN-NJ,0.5191007128495705
BERNALILLO-NM,0.4537104111732491
CATRON-NM,0.11827956989247312
CHAVES-NM,0.47081524360829713
CIBOLA-NM,0.2807363576594346
COLFAX-NM,0.5569852941176471
CURRY-NM,0.5189964157706093
DE BACA-NM,0.26855123674911663
DOÑA ANA-NM,0.3784083044982699
EDDY-NM,0.5695772909595804
GRANT-NM,0.44211287988422576
GUADALUPE-NM,0.75
HARDING-NM,0.0
HIDALGO-NM,0.40458015267175573
LEA-NM,0.4573143619386394
LINCOLN-NM,0.3597014925373134
LOS ALAMOS-NM,0.6635416666666667
LUNA-NM,0.3890675241157556
MCKINLEY-NM,0.13059866962305985
MORA-NM,0.9310344827586207
OTERO-NM,0.4212936462507155
QUAY-NM,0.5779816513761468
RIO ARRIBA-NM,0.26176602420439266
ROOSEVELT-NM,0.5504518072289156
SANDOVAL-NM,0.43598796913822413
SAN JUAN-NM,0.2942240779401531
SAN MIGUEL-NM,0.34978991596638653
SANTA FE-NM,0.33438818565400846
SIERRA-NM,0.5388888888888889
SOCORRO-NM,0.577109602327837
TAOS-NM,0.35730337078651686
TORRANCE-NM,0.2824427480916031
UNION-NM,0.4523809523809524
VALENCIA-NM,0.4024867603039374
ALBANY-NY,0.5848772405482754
ALLEGANY-NY,0.47817557626287394
BRONX-NY,0.25061886025484015
BROOME-NY,0.47088746282673344
CATTARAUGUS-NY,0.4790550414028251
CAYUGA-NY,0.5856763925729443
CHAUTAUQUA-NY,0.5192544881458133
CHEMUNG-NY,0.5421657296504522
CHENANGO-NY,0.4493908153701968
CLINTON-NY,0.61654286287894
COLUMBIA-NY,0.47063793831854667
CORTLAND-NY,0.5789344463540388
DELAWARE-NY,0.5038979447200567
DUTCHESS-NY,0.5201151112938275
ERIE-NY,0.5635797163730124
ESSEX-NY,0.6160365058670143
FRANKLIN-NY,0.5216256524981358
FULTON-NY,0.4725813642443156
GENESEE-NY,0.6103692065985861
GREENE-NY,0.4547304170905392
HAMILTON-NY,0.5927835051546392
HERKIMER-NY,0.47666971637694416
JEFFERSON-NY,0.5927010148321624
KINGS-NY,0.2270428632741794
LEWIS-NY,0.4450636942675159
LIVINGSTON-NY,0.5006645990252547
MADISON-NY,0.553970339778487
MONROE-NY,0.5306117492775093
MONTGOMERY-NY,0.3923841059602649
NASSAU-NY,0.38492820859147897
NEW YORK-NY,0.29921662726278275
NIAGARA-NY,0.6076194159736995
ONEIDA-NY,0.48056537102473496
ONONDAGA-NY,0.5380472614031874
ONTARIO-NY,0.6519375767140102
ORANGE-NY,0.38552519214346714
ORLEANS-NY,0.4630977130977131
OSWEGO-NY,0.5749024707412224
OTSEGO-NY,0.6862579281183933
PUTNAM-NY,0.47397031151996655
QUEENS-NY,0.26873472416201116
RENSSELAER-NY,0.5340626015379617
RICHMOND-NY,0.2901721507953803
ROCKLAND-NY,0.35562503311960153
ST. LAWRENCE-NY,0.5579911853398284
SARATOGA-NY,0.6149815307963233
SCHENECTADY-NY,0.5007796257796258
SCHOHARIE-NY,0.538046146293569
SCHUYLER-NY,0.5135869565217391
SENECA-NY,0.6096368715083799
STEUBEN-NY,0.48462566844919786
SUFFOLK-NY,0.4462137023008941
SULLIVAN-NY,0.4340844340844341
TIOGA-NY,0.5125384953805543
TOMPKINS-NY,0.4626996664911357
ULSTER-NY,0.5293917770981991
WARREN-NY,0.6379248658318426
WASHINGTON-NY,0.4801071155317521
WAYNE-NY,0.5789973865526253
WESTCHESTER-NY,0.4317507702317393
WYOMING-NY,0.5507152145643693
YATES-NY,0.6338120104438643
ALAMANCE-NC,0.41143122676579924
ALEXANDER-NC,0.39153132250580047
ALLEGHANY-NC,0.43313373253493015
ANSON-NC,0.4086294416243655
ASHE-NC,0.5516652433817251
AVERY-NC,0.6119909502262444
BEAUFORT-NC,0.41432865731462926
BERTIE-NC,0.4544303797468354
BLADEN-NC,0.3417085427135678
BRUNSWICK-NC,0.5603466955579631
BUNCOMBE-NC,0.542119685317776
BURKE-NC,0.4581192763010945
CABARRUS-NC,0.4593052525591542
CALDWELL-NC,0.4361198738170347
CAMDEN-NC,0.4533898305084746
CARTERET-NC,0.5635927322591704
CASWELL-NC,0.48857644991212656
CATAWBA-NC,0.450939213627348
CHATHAM-NC,0.36607142857142855
CHEROKEE-NC,0.4772727272727273
CHOWAN-NC,0.2446601941747573
CLAY-NC,0.7526041666666666
CLEVELAND-NC,0.3849869936826459
COLUMBUS-NC,0.20810514786418402
CRAVEN-NC,0.5984531772575251
CUMBERLAND-NC,0.41490789968315345
CURRITUCK-NC,0.48188405797101447
DARE-NC,0.7159763313609467
DAVIDSON-NC,0.3920854576353484
DAVIE-NC,0.5013501350135013
DUPLIN-NC,0.4204654128147912
DURHAM-NC,0.3557266719214212
EDGECOMBE-NC,0.26763248189096456
FORSYTH-NC,0.3936269915651359
FRANKLIN-NC,0.4462381967712458
GASTON-NC,0.4208549454480415
GATES-NC,0.21965317919075145
GRAHAM-NC,0.475
GRANVILLE-NC,0.36982343499197434
GREENE-NC,0.5256410256410257
GUILFORD-NC,0.4692360509896409
HALIFAX-NC,0.24536438119879259
HARNETT-NC,0.4010517575422087
HAYWOOD-NC,0.5267538644470868
HENDERSON-NC,0.6570691024622717
HERTFORD-NC,0.4364217252396166
HOKE-NC,0.33937153419593347
HYDE-NC,0.3826086956521739
IREDELL-NC,0.5233777583570024
JACKSON-NC,0.7173859432799014
JOHNSTON-NC,0.45368126747437093
JONES-NC,0.40954773869346733
LEE-NC,0.4924896132949824
LENOIR-NC,0.475968992248062
LINCOLN-NC,0.5042613636363636
MCDOWELL-NC,0.5459970164097464
MACON-NC,0.6661880832735104
MADISON-NC,0.39119804400978
MARTIN-NC,0.39436619718309857
MECKLENBURG-NC,0.4959556867995818
MITCHELL-NC,0.541795665634675
MONTGOMERY-NC,0.23693892568064753
MOORE-NC,0.41521997621878715
NASH-NC,0.3661046638931465
NEW HANOVER-NC,0.5736255286428297
NORTHAMPTON-NC,0.2913719943422914
ONSLOW-NC,0.6773278110139592
ORANGE-NC,0.5412613488975356
PAMLICO-NC,0.3582089552238806
PASQUOTANK-NC,0.34743770568876353
PENDER-NC,0.490036231884058
PERQUIMANS-NC,0.5355987055016181
PERSON-NC,0.4152397260273973
PITT-NC,0.23716058960434444
POLK-NC,0.5629139072847682
RANDOLPH-NC,0.4236747708250299
RICHMOND-NC,0.3897978825794033
ROBESON-NC,0.22542083434984142
ROCKINGHAM-NC,0.37270642201834864
ROWAN-NC,0.45857596611964
RUTHERFORD-NC,0.4820235443843462
SAMPSON-NC,0.5057622653934805
SCOTLAND-NC,0.37812128418549346
STANLY-NC,0.47978350843680356
STOKES-NC,0.42528735632183906
SURRY-NC,0.4730961481917083
SWAIN-NC,0.5375722543352601
TRANSYLVANIA-NC,0.6372549019607843
TYRRELL-NC,0.39759036144578314
UNION-NC,0.5175264139216905
VANCE-NC,0.37317784256559766
WAKE-NC,0.3928084129255549
WARREN-NC,0.43870014771048743
WASHINGTON-NC,0.26463104325699743
WATAUGA-NC,0.6316780078181555
WAYNE-NC,0.5246130030959752
WILKES-NC,0.4573435931749749
WILSON-NC,0.42448219688154526
YADKIN-NC,0.37612107623318386
YANCEY-NC,0.3410958904109589
ADAMS-ND,0.5161290322580645
BARNES-ND,0.8490566037735849
BENSON-ND,0.3515625
BILLINGS-ND,0.8571428571428571
BOTTINEAU-ND,0.536723163841808
BOWMAN-ND,0.6861313868613139
BURKE-ND,0.21052631578947367
BURLEIGH-ND,0.6198923659557505
CASS-ND,0.7942659105229993
CAVALIER-ND,0.6703296703296703
DICKEY-ND,0.6973180076628352
DIVIDE-ND,0.7023809523809523
DUNN-ND,0.4074074074074074
EDDY-ND,0.6944444444444444
EMMONS-ND,0.4069767441860465
FOSTER-ND,0.7777777777777778
GOLDEN VALLEY-ND,0.31645569620253167
GRAND FORKS-ND,0.8041801948051948
GRANT-ND,0.5875
GRIGGS-ND,0.896551724137931
HETTINGER-ND,0.7111111111111111
KIDDER-ND,0.48
LAMOURE-ND,0.5364238410596026
LOGAN-ND,0.3283582089552239
MCHENRY-ND,0.5159817351598174
MCINTOSH-ND,0.5806451612903226
MCKENZIE-ND,0.7596491228070176
MCLEAN-ND,0.7333333333333333
MERCER-ND,0.6802168021680217
MORTON-ND,0.6367851622874807
MOUNTRAIL-ND,0.5465465465465466
NELSON-ND,0.5888888888888889
OLIVER-ND,0.64
PEMBINA-ND,0.7840909090909091
PIERCE-ND,0.66
RAMSEY-ND,0.8003220611916264
RANSOM-ND,0.75
RENVILLE-ND,0.5858585858585859
RICHLAND-ND,0.8291497975708502
ROLETTE-ND,0.2960172228202368
SARGENT-ND,0.7456140350877193
SHERIDAN-ND,0.35
SIOUX-ND,0.25825825825825827
SLOPE-ND,0.5555555555555556
STARK-ND,0.5975274725274725
STEELE-ND,0.5
STUTSMAN-ND,0.8481449525452976
TOWNER-ND,0.45652173913043476
TRAILL-ND,0.7576923076923077
WALSH-ND,0.5073375262054507
WARD-ND,0.7195259593679458
WELLS-ND,0.4657534246575342
WILLIAMS-ND,0.6674041297935103
ADAMS-OH,0.47038327526132406
ALLEN-OH,0.5924456709210072
ASHLAND-OH,0.633235294117647
ASHTABULA-OH,0.5440587449933244
ATHENS-OH,0.7673219851354591
AUGLAIZE-OH,0.6411483253588517
BELMONT-OH,0.41411682892906815
BROWN-OH,0.4249767008387698
BUTLER-OH,0.6114918941104043
CARROLL-OH,0.48288159771754635
CHAMPAIGN-OH,0.4919278252611586
CLARK-OH,0.5599243345493852
CLERMONT-OH,0.5931069437404967
CLINTON-OH,0.5659784560143627
COLUMBIANA-OH,0.5259165613147914
COSHOCTON-OH,0.48784933171324424
CRAWFORD-OH,0.5435616438356164
CUYAHOGA-OH,0.5183930865350929
DARKE-OH,0.5733496332518337
DEFIANCE-OH,0.5661252900232019
DELAWARE-OH,0.6351052989130435
ERIE-OH,0.6164618462417834
FAIRFIELD-OH,0.5067226890756302
FAYETTE-OH,0.6040268456375839
FRANKLIN-OH,0.5778895959745449
FULTON-OH,0.598294434470377
GALLIA-OH,0.35263835263835264
GEAUGA-OH,0.6544609665427509
GREENE-OH,0.6496263896482595
GUERNSEY-OH,0.4832468145351581
HAMILTON-OH,0.6094119282635896
HANCOCK-OH,0.6715976331360947
HARDIN-OH,0.658010387534958
HARRISON-OH,0.25839793281653745
HENRY-OH,0.5733618233618234
HIGHLAND-OH,0.47053726169844023
HOCKING-OH,0.5313351498637602
HOLMES-OH,0.8320055420852096
HURON-OH,0.5866168478260869
JACKSON-OH,0.4381294964028777
JEFFERSON-OH,0.5659711075441413
KNOX-OH,0.6972823351786613
LAKE-OH,0.6149567367119901
LAWRENCE-OH,0.349139445029856
LICKING-OH,0.5572324370283771
LOGAN-OH,0.6347826086956522
LORAIN-OH,0.5597911861114483
LUCAS-OH,0.5264979056638135
MADISON-OH,0.6104830421377184
MAHONING-OH,0.482948394081559
MARION-OH,0.45035211267605635
MEDINA-OH,0.6069230769230769
MEIGS-OH,0.4701561065197429
MERCER-OH,0.7502202643171806
MIAMI-OH,0.5356093979441997
MONROE-OH,0.2598684210526316
MONTGOMERY-OH,0.5479846090627218
MORGAN-OH,0.44248985115020295
MORROW-OH,0.5365095805282237
MUSKINGUM-OH,0.503957783641161
NOBLE-OH,0.46956521739130436
OTTAWA-OH,0.6413641364136413
PAULDING-OH,0.43478260869565216
PERRY-OH,0.4042775169535733
PICKAWAY-OH,0.56647784071976
PIKE-OH,0.38102766798418974
PORTAGE-OH,0.6854519417066801
PREBLE-OH,0.5113581440309328
PUTNAM-OH,0.505800464037123
RICHLAND-OH,0.5787053413512557
ROSS-OH,0.47388610209501325
SANDUSKY-OH,0.5369537275064268
SCIOTO-OH,0.2915607524148449
SENECA-OH,0.6197031039136303
SHELBY-OH,0.7043113315528424
STARK-OH,0.5634955269474143
SUMMIT-OH,0.5925842948358911
TRUMBULL-OH,0.4479801399232679
TUSCARAWAS-OH,0.5539551897576589
UNION-OH,0.6357400722021661
VAN WERT-OH,0.5152158527954707
VINTON-OH,0.272
WARREN-OH,0.5815552950371239
WASHINGTON-OH,0.5150819672131147
WAYNE-OH,0.6467661691542289
WILLIAMS-OH,0.5717579250720461
WOOD-OH,0.7117942654448715
WYANDOT-OH,0.5145631067961165
ADAIR-OK,0.31765676567656764
ALFALFA-OK,0.6968085106382979
ATOKA-OK,0.47583081570996977
BEAVER-OK,0.44166666666666665
BECKHAM-OK,0.4158757549611734
BLAINE-OK,0.3087431693989071
BRYAN-OK,0.4339765418085509
CADDO-OK,0.2784895482130816
CANADIAN-OK,0.5604158228702578
CARTER-OK,0.5470085470085471
CHEROKEE-OK,0.506662333441664
CHOCTAW-OK,0.4098124098124098
CIMARRON-OK,0.14084507042253522
CLEVELAND-OK,0.581986143187067
COAL-OK,0.41697416974169743
COMANCHE-OK,0.6167519525989765
COTTON-OK,0.36363636363636365
CRAIG-OK,0.4107142857142857
CREEK-OK,0.35714285714285715
CUSTER-OK,0.678709055876686
DELAWARE-OK,0.4848183175709308
DEWEY-OK,0.7692307692307693
ELLIS-OK,0.5868544600938967
GARFIELD-OK,0.5307766677408959
GARVIN-OK,0.27260981912144705
GRADY-OK,0.4243126863199735
GRANT-OK,0.4549763033175355
GREER-OK,0.430939226519337
HARMON-OK,0.4609375
HARPER-OK,0.3014705882352941
HASKELL-OK,0.4221183800623053
HUGHES-OK,0.15384615384615385
JACKSON-OK,0.4339471577261809
JEFFERSON-OK,0.3468208092485549
JOHNSTON-OK,0.3915966386554622
KAY-OK,0.520671834625323
KINGFISHER-OK,0.46348314606741575
KIOWA-OK,0.5877437325905293
LATIMER-OK,0.44462540716612375
LE FLORE-OK,0.36245707745135447
LINCOLN-OK,0.40544787847040337
LOGAN-OK,0.5483531885073581
LOVE-OK,0.41956882255389716
MCCLAIN-OK,0.39188566159520516
MCCURTAIN-OK,0.3313333333333333
MCINTOSH-OK,0.3393939393939394
MAJOR-OK,0.538235294117647
MARSHALL-OK,0.4734939759036145
MAYES-OK,0.4268119374703932
MURRAY-OK,0.46229508196721314
MUSKOGEE-OK,0.41146278870829767
NOBLE-OK,0.4627949183303085
NOWATA-OK,0.32669322709163345
OKFUSKEE-OK,0.31985294117647056
OKLAHOMA-OK,0.4541492329149233
OKMULGEE-OK,0.5116175156389634
OSAGE-OK,0.4258521469676848
OTTAWA-OK,0.45807770961145194
PAWNEE-OK,0.3420026007802341
PAYNE-OK,0.6079351535836177
PITTSBURG-OK,0.43519000520562207
PONTOTOC-OK,0.3394867176947321
POTTAWATOMIE-OK,0.495169624803415
PUSHMATAHA-OK,0.3359073359073359
ROGER MILLS-OK,0.2625
ROGERS-OK,0.49503927242662255
SEMINOLE-OK,0.4188218390804598
SEQUOYAH-OK,0.39981701738334857
STEPHENS-OK,0.3517805582290664
TEXAS-OK,0.5550877192982456
TILLMAN-OK,0.37656903765690375
TULSA-OK,0.5009982455078952
WAGONER-OK,0.5197168857431749
WASHINGTON-OK,0.47667804323094426
WASHITA-OK,0.557427258805513
WOODS-OK,0.6493288590604027
WOODWARD-OK,0.5984990619136961
BAKER-OR,0.627208480565371
BENTON-OR,0.6122047244094488
CLACKAMAS-OR,0.4767806634096169
CLATSOP-OR,0.6491228070175439
COLUMBIA-OR,0.4115742614326184
COOS-OR,0.4864568081991215
CROOK-OR,0.4574095682613769
CURRY-OR,0.4765957446808511
DESCHUTES-OR,0.5973626936371783
DOUGLAS-OR,0.5223659105363578
GILLIAM-OR,0.7846153846153846
GRANT-OR,0.6142857142857143
HARNEY-OR,0.5
HOOD RIVER-OR,0.5674453654860587
JACKSON-OR,0.5362916006339145
JEFFERSON-OR,0.587360594795539
JOSEPHINE-OR,0.31914323962516733
KLAMATH-OR,0.4423558897243108
LAKE-OR,0.6
LANE-OR,0.5563883989809916
LINCOLN-OR,0.46546883773161146
LINN-OR,0.5103230103230103
MALHEUR-OR,0.5203060623896409
MARION-OR,0.48023874818519113
MORROW-OR,0.5409252669039146
MULTNOMAH-OR,0.48242544362206186
