County-State,Drop_Out_Rate_By_County,Graduation-Rate,Percentage of Teens Who Work Part or Full time,SVI,Percentage-Private-School,Percentage-Public-School
CARROLL-OH,0.15049928673323823,93.26,0.48288159771754635,0.1538,0.08333333333333333,0.9166666666666666
CHAMPAIGN-OH,0.10208926875593542,89.77,0.4919278252611586,0.2978,0.10526315789473684,0.8947368421052632
CLARK-OH,0.06796378867720579,84.1,0.5599243345493852,0.7271,0.13793103448275862,0.8620689655172413
CLERMONT-OH,0.04500760263558033,94.03,0.5931069437404967,0.1029,0.19672131147540983,0.8032786885245902
CLINTON-OH,0.044434470377019746,88.54,0.5659784560143627,0.4424,0.05555555555555555,0.9444444444444444
COLUMBIANA-OH,0.1224188790560472,85.81,0.5259165613147914,0.4854,0.09523809523809523,0.9047619047619048
COSHOCTON-OH,0.2752126366950182,90.87,0.48784933171324424,0.6207,0.5357142857142857,0.4642857142857143
CRAWFORD-OH,0.07726027397260274,90.63,0.5435616438356164,0.3191,0.13636363636363635,0.8636363636363636
CUYAHOGA-OH,0.04481073055170918,74.75,0.5183930865350929,0.6809,0.21666666666666667,0.7833333333333333
DARKE-OH,0.024857375713121434,94.7,0.5733496332518337,0.1347,0.07407407407407407,0.9259259259259259
DEFIANCE-OH,0.007424593967517401,94.98,0.5661252900232019,0.2166,0.06666666666666667,0.9333333333333333
DELAWARE-OH,0.016728940217391304,95.76,0.6351052989130435,0.0166,0.19117647058823528,0.8088235294117647
ERIE-OH,0.06601886253215204,79.21,0.6164618462417834,0.2914,0.0967741935483871,0.9032258064516129
FAIRFIELD-OH,0.017406962785114045,94.57,0.5067226890756302,0.2354,0.11538461538461539,0.8846153846153846
FAYETTE-OH,0.026845637583892617,92.5,0.6040268456375839,0.5016,0.125,0.875
FRANKLIN-OH,0.053707266538404616,66.28,0.5778895959745449,0.5124,0.17218543046357615,0.8278145695364238
FULTON-OH,0.10816876122082585,74.88,0.598294434470377,0.1777,0.125,0.875
GALLIA-OH,0.1821106821106821,92.5,0.35263835263835264,0.664,0.06666666666666667,0.9333333333333333
GEAUGA-OH,0.25408921933085504,94.23,0.6544609665427509,0.0901,0.6666666666666666,0.3333333333333333
GREENE-OH,0.029159832330964097,90.0,0.6496263896482595,0.2076,0.20833333333333334,0.7916666666666666
GUERNSEY-OH,0.05568664464369986,86.9,0.4832468145351581,0.6707,0.15789473684210525,0.8421052631578947
HAMILTON-OH,0.07303396820983364,73.19,0.6094119282635896,0.5369,0.32081911262798635,0.6791808873720137
HANCOCK-OH,0.038708086785009865,91.47,0.6715976331360947,0.2111,0.02631578947368421,0.9736842105263158
HARDIN-OH,0.03635637235317619,85.99,0.658010387534958,0.471,0.4090909090909091,0.5909090909090909
HENRY-OH,0.08618233618233619,95.94,0.5733618233618234,0.1557,0.21428571428571427,0.7857142857142857
HIGHLAND-OH,0.2474003466204506,87.99,0.47053726169844023,0.6898,0.1,0.9
HOCKING-OH,0.052452316076294275,94.0,0.5313351498637602,0.4685,0.2,0.8
HOLMES-OH,1.0450294423276758,91.38,0.8320055420852096,0.436,0.8448275862068966,0.15517241379310345
HURON-OH,0.06827445652173914,95.06,0.5866168478260869,0.4325,0.2413793103448276,0.7586206896551724
JACKSON-OH,0.02877697841726619,90.83,0.4381294964028777,0.7726,0.14285714285714285,0.8571428571428571
JEFFERSON-OH,0.02696629213483146,90.64,0.5659711075441413,0.5494,0.08,0.92
KNOX-OH,0.053598389531957724,89.43,0.6972823351786613,0.2943,0.12,0.88
LAKE-OH,0.035758431926540706,87.29,0.6149567367119901,0.1293,0.17142857142857143,0.8285714285714286
LAWRENCE-OH,0.0014049877063575693,95.4,0.349139445029856,0.5583,0.07407407407407407,0.9259259259259259
LICKING-OH,0.0371984270379424,88.95,0.5572324370283771,0.229,0.13432835820895522,0.8656716417910447
LOGAN-OH,0.011857707509881422,96.72,0.6347826086956522,0.3169,0.07142857142857142,0.9285714285714286
LORAIN-OH,0.06343328881874469,86.59,0.5597911861114483,0.5089,0.1559633027522936,0.8440366972477065
LUCAS-OH,0.04926242942997632,59.96,0.5264979056638135,0.6876,0.16279069767441862,0.8372093023255814
MADISON-OH,0.04265159301130524,80.4,0.6104830421377184,0.3382,0.15,0.85
MAHONING-OH,0.04393720678455431,82.48,0.482948394081559,0.5889,0.14772727272727273,0.8522727272727273
MARION-OH,0.10211267605633803,52.87,0.45035211267605635,0.6414,0.037037037037037035,0.9629629629629629
MEDINA-OH,0.05032967032967033,95.82,0.6069230769230769,0.0102,0.1568627450980392,0.8431372549019608
MEIGS-OH,0.09090909090909091,91.12,0.4701561065197429,0.6787,0.1111111111111111,0.8888888888888888
MERCER-OH,0.01145374449339207,97.5,0.7502202643171806,0.051,0.043478260869565216,0.9565217391304348
MIAMI-OH,0.032856093979441996,93.61,0.5356093979441997,0.1191,0.20930232558139536,0.7906976744186046
MONROE-OH,0.14802631578947367,87.5,0.2598684210526316,0.443,0.1111111111111111,0.8888888888888888
MONTGOMERY-OH,0.03014681161044492,82.08,0.5479846090627218,0.6726,0.17857142857142858,0.8214285714285714
MORROW-OH,0.18694976696012428,90.8,0.5365095805282237,0.192,0.07142857142857142,0.9285714285714286
MUSKINGUM-OH,0.023506836171743824,86.89,0.503957783641161,0.5981,0.15789473684210525,0.8421052631578947
OTTAWA-OH,0.04455445544554455,92.72,0.6413641364136413,0.1541,0.2,0.8
PAULDING-OH,0.05726405090137858,94.88,0.43478260869565216,0.2885,0.09090909090909091,0.9090909090909091
PERRY-OH,0.06572769953051644,85.66,0.4042775169535733,0.5545,0.0625,0.9375
PICKAWAY-OH,0.07497500833055648,91.5,0.56647784071976,0.2818,0.09523809523809523,0.9047619047619048
PIKE-OH,0.05849802371541502,84.54,0.38102766798418974,0.7994,0.11764705882352941,0.8823529411764706
PORTAGE-OH,0.03639120545868082,88.17,0.6854519417066801,0.2455,0.07142857142857142,0.9285714285714286
PUTNAM-OH,0.02262180974477958,95.51,0.505800464037123,0.0153,0.11538461538461539,0.8846153846153846
RICHLAND-OH,0.10328970640254687,81.46,0.5787053413512557,0.6169,0.12727272727272726,0.8727272727272727
ROSS-OH,0.10357037474181174,86.83,0.47388610209501325,0.7255,0.0967741935483871,0.9032258064516129
SANDUSKY-OH,0.041452442159383034,95.04,0.5369537275064268,0.3987,0.2,0.8
SCIOTO-OH,0.030757498729028977,89.42,0.2915607524148449,0.8347,0.05714285714285714,0.9428571428571428
SENECA-OH,0.026720647773279354,94.3,0.6197031039136303,0.3755,0.047619047619047616,0.9523809523809523
SHELBY-OH,0.02518122853872568,90.28,0.7043113315528424,0.1892,0.08695652173913043,0.9130434782608695
STARK-OH,0.04314859262491818,85.6,0.5634955269474143,0.3666,0.2116788321167883,0.7883211678832117
SUMMIT-OH,0.04592808334266831,82.79,0.5925842948358911,0.3334,0.21875,0.78125
TRUMBULL-OH,0.14601670051907018,84.73,0.4479801399232679,0.464,0.24468085106382978,0.7553191489361702
TUSCARAWAS-OH,0.16117969821673525,87.36,0.5539551897576589,0.3443,0.2833333333333333,0.7166666666666667
UNION-OH,0.03646209386281588,32.56,0.6357400722021661,0.0771,0.05263157894736842,0.9473684210526315
VAN WERT-OH,0.09695682944090588,92.42,0.5152158527954707,0.1697,0.07142857142857142,0.9285714285714286
VINTON-OH,0.0048,87.5,0.272,0.7229,0.16666666666666666,0.8333333333333334
WARREN-OH,0.02485345838218054,92.97,0.5815552950371239,0.0478,0.2459016393442623,0.7540983606557377
WASHINGTON-OH,0.018360655737704918,92.31,0.5150819672131147,0.3497,0.14814814814814814,0.8518518518518519
WAYNE-OH,0.2447139303482587,93.01,0.6467661691542289,0.479,0.6283185840707964,0.37168141592920356
WILLIAMS-OH,0.0760806916426513,80.98,0.5717579250720461,0.2691,0.10526315789473684,0.8947368421052632
WOOD-OH,0.02680067001675042,94.37,0.7117942654448715,0.1662,0.12244897959183673,0.8775510204081632
WYANDOT-OH,0.04501323918799647,92.6,0.5145631067961165,0.2274,0.18181818181818182,0.8181818181818182
APACHE-AZ,0.0411194833153929,74.57,0.14294940796555436,0.9885,0.046875,0.953125
COCHISE-AZ,0.03174078360059514,82.57,0.40403372458257564,0.9064,0.03488372093023256,0.9651162790697675
COCONINO-AZ,0.014025336091003102,80.61,0.6136892450879007,0.7131,0.06097560975609756,0.9390243902439024
GILA-AZ,0.07986309184255562,79.73,0.29720479178551057,0.899,0.07692307692307693,0.9230769230769231
MARICOPA-AZ,0.0727580515110963,77.99,0.44211228422710136,0.6354,0.10596491228070175,0.8940350877192983
MOHAVE-AZ,0.16033810143042912,76.87,0.447074122236671,0.8624,0.0410958904109589,0.958904109589041
NAVAJO-AZ,0.09328996918863403,77.81,0.2687435809654228,0.9955,0.09900990099009901,0.900990099009901
PIMA-AZ,0.06546886975741048,73.93,0.42641213482344975,0.8828,0.11547344110854503,0.8845265588914549
PINAL-AZ,0.10613030416823131,74.23,0.43259481787457754,0.8592,0.02040816326530612,0.9795918367346939
SANTA CRUZ-AZ,0.07644962747003563,88.28,0.19727891156462585,0.9318,0.03125,0.96875
YAVAPAI-AZ,0.07268553940321347,78.67,0.5649797792108427,0.521,0.10714285714285714,0.8928571428571429
YUMA-AZ,0.05224252491694352,80.28,0.3259136212624585,0.9895,0.056818181818181816,0.9431818181818182
BAKER-OR,0.10070671378091872,71.22,0.627208480565371,0.6854,0.07692307692307693,0.9230769230769231
BENTON-OR,0.01328740157480315,86.65,0.6122047244094488,0.349,0.20588235294117646,0.7941176470588235
CLACKAMAS-OR,0.042581640524556444,78.65,0.4767806634096169,0.1895,0.19148936170212766,0.8085106382978723
COLUMBIA-OR,0.042492917847025496,73.43,0.4115742614326184,0.4025,0.12,0.88
COOS-OR,0.043923865300146414,57.6,0.4864568081991215,0.743,0.1724137931034483,0.8275862068965517
CROOK-OR,0.17386231038506417,46.0,0.4574095682613769,0.5729,0.1111111111111111,0.8888888888888888
CURRY-OR,0.05815602836879433,68.77,0.4765957446808511,0.4879,0.125,0.875
DESCHUTES-OR,0.10882089361157342,75.58,0.5973626936371783,0.1637,0.3,0.7
DOUGLAS-OR,0.09561161755352979,64.11,0.5223659105363578,0.7277,0.12727272727272726,0.8727272727272727
HOOD RIVER-OR,0.07535795026375283,83.0,0.5674453654860587,0.5455,0.2727272727272727,0.7272727272727273
JACKSON-OR,0.09234020073956682,75.03,0.5362916006339145,0.7354,0.1267605633802817,0.8732394366197183
JOSEPHINE-OR,0.047657295850066936,69.03,0.31914323962516733,0.6557,0.2,0.8
KLAMATH-OR,0.07393483709273183,71.89,0.4423558897243108,0.8688,0.09090909090909091,0.9090909090909091
LAKE-OR,0.032,83.61,0.6,0.7608,0.1111111111111111,0.8888888888888888
LANE-OR,0.04952968841857731,72.12,0.5563883989809916,0.649,0.19148936170212766,0.8085106382978723
LINCOLN-OR,0.04828747894441325,73.0,0.46546883773161146,0.5522,0.1,0.9
LINN-OR,0.05111555111555111,70.86,0.5103230103230103,0.679,0.1111111111111111,0.8888888888888888
MALHEUR-OR,0.1318422601530312,83.62,0.5203060623896409,0.9965,0.07692307692307693,0.9230769230769231
MARION-OR,0.0646340807657149,74.33,0.48023874818519113,0.8535,0.14925373134328357,0.8507462686567164
MULTNOMAH-OR,0.04858939023257254,72.37,0.48242544362206186,0.4675,0.2894736842105263,0.7105263157894737
POLK-OR,0.159136272908728,77.87,0.5398294320450009,0.5777,0.14285714285714285,0.8571428571428571
TILLAMOOK-OR,0.11099691675231244,84.72,0.7214799588900308,0.6586,0.2,0.8
UMATILLA-OR,0.040055891942244994,71.27,0.5367955286446204,0.9688,0.10526315789473684,0.8947368421052632
UNION-OR,0.02513227513227513,84.6,0.6779100529100529,0.6729,0.2222222222222222,0.7777777777777778
WASCO-OR,0.07816711590296496,63.79,0.5804132973944295,0.8389,0.15384615384615385,0.8461538461538461
WASHINGTON-OR,0.05352841787396197,80.91,0.47413452205485856,0.3194,0.281767955801105,0.7182320441988951
YAMHILL-OR,0.0725681935151827,78.44,0.5488076857093841,0.6608,0.19047619047619047,0.8095238095238095
CAMPBELL-WY,0.06348491670418731,78.0,0.5119315623592976,0.3315,0.10714285714285714,0.8928571428571429
FREMONT-WY,0.10044532409698169,71.06,0.5032162295893122,0.5624,0.07894736842105263,0.9210526315789473
GOSHEN-WY,0.017220172201722016,77.5,0.6814268142681427,0.3264,0.14285714285714285,0.8571428571428571
JOHNSON-WY,0.0,82.5,0.625531914893617,0.1774,0.16666666666666666,0.8333333333333334
LARAMIE-WY,0.056989469337187695,75.83,0.6134627297129878,0.2697,0.1,0.9
NATRONA-WY,0.014186162269785963,77.0,0.63887506222001,0.2952,0.125,0.875
PARK-WY,0.009946949602122016,85.02,0.5948275862068966,0.0659,0.05555555555555555,0.9444444444444444
SHERIDAN-WY,0.0159500693481276,86.31,0.5866851595006934,0.0895,0.12,0.88
SWEETWATER-WY,0.034667767230705734,78.23,0.53115971935617,0.3701,0.06451612903225806,0.9354838709677419
TETON-WY,0.12653061224489795,97.5,0.6993197278911565,0.1127,0.26666666666666666,0.7333333333333333
HAWAII-HI,0.032357649211067915,77.3,0.3490738623370684,0.5771,0.16417910447761194,0.835820895522388
HONOLULU-HI,0.035637734071369685,82.87,0.44713225768460724,0.472,0.28957528957528955,0.7104247104247104
KAUAI-HI,0.08501628664495114,85.89,0.35537459283387623,0.3099,0.19230769230769232,0.8076923076923077
MAUI-HI,0.0885841934986905,77.95,0.4506239408411647,0.3879,0.32653061224489793,0.673469387755102
BELKNAP-NH,0.028716830243547802,85.0,0.6615776081424937,0.0841,0.21428571428571427,0.7857142857142857
CARROLL-NH,0.03598971722365039,94.85,0.761439588688946,0.0583,0.11538461538461539,0.8846153846153846
CHESHIRE-NH,0.027305825242718445,89.71,0.7752831715210357,0.1417,0.2692307692307692,0.7307692307692307
COOS-NH,0.03508771929824561,88.73,0.6591478696741855,0.529,0.08,0.92
GRAFTON-NH,0.03479740179399938,94.35,0.6229508196721312,0.1882,0.203125,0.796875
HILLSBOROUGH-NH,0.034696032584100166,86.97,0.6351888168150048,0.1911,0.3582887700534759,0.6417112299465241
MERRIMACK-NH,0.03379224030037547,85.12,0.6809762202753442,0.1455,0.2077922077922078,0.7922077922077922
ROCKINGHAM-NH,0.025974025974025976,90.79,0.7079381292864438,0.0111,0.248,0.752
STRAFFORD-NH,0.016325188999671305,86.6,0.7921551440780104,0.1748,0.25,0.75
SULLIVAN-NH,0.10716152639832724,86.82,0.42446419236800836,0.1513,0.21212121212121213,0.7878787878787878
ALLEGHANY-VA,0.05521472392638037,82.0,0.23006134969325154,0.4462,0.045454545454545456,0.9545454545454546
AMELIA-VA,0.026595744680851064,87.5,0.5332446808510638,0.3166,0.18181818181818182,0.8181818181818182
AMHERST-VA,0.033964728935336384,83.0,0.4676681907250163,0.4682,0.06060606060606061,0.9393939393939394
APPOMATTOX-VA,0.06451612903225806,92.5,0.3751493428912784,0.3637,0.14285714285714285,0.8571428571428571
ARLINGTON-VA,0.07296197558580048,85.0,0.47355128385014733,0.1401,0.08888888888888889,0.9111111111111111
AUGUSTA-VA,0.06924705170849713,88.0,0.5234351375869368,0.149,0.04225352112676056,0.9577464788732394
BEDFORD-VA,0.03555941023417172,85.0,0.4605377276669558,0.0984,0.029411764705882353,0.9705882352941176
BRUNSWICK-VA,0.007220216606498195,77.5,0.5980746089049338,0.8955,0.05263157894736842,0.9473684210526315
BUCHANAN-VA,0.12332990750256938,86.0,0.20966084275436794,0.7545,0.034482758620689655,0.9655172413793104
BUCKINGHAM-VA,0.02865761689291101,87.5,0.3514328808446455,0.7901,0.16666666666666666,0.8333333333333334
CAMPBELL-VA,0.03321610003907777,85.0,0.4915982805783509,0.2615,0.0625,0.9375
CAROLINE-VA,0.027694610778443114,80.0,0.5486526946107785,0.3481,0.0625,0.9375
CARROLL-VA,0.021394611727416798,86.0,0.5594294770206022,0.3369,0.02631578947368421,0.9736842105263158
CHESTERFIELD-VA,0.043253646677471634,88.0,0.5073946515397083,0.1799,0.06696428571428571,0.9330357142857143
CLARKE-VA,0.0,92.5,0.38055555555555554,0.1131,0.2,0.8
CULPEPER-VA,0.09087755809920221,88.0,0.4738120013874436,0.4882,0.08333333333333333,0.9166666666666666
CUMBERLAND-VA,0.0,87.5,0.3632538569424965,0.5831,0.07692307692307693,0.9230769230769231
DINWIDDIE-VA,0.09764542936288088,75.0,0.5138504155124654,0.4182,0.03571428571428571,0.9642857142857143
ESSEX-VA,0.0,82.5,0.5070866141732283,0.5634,0.2,0.8
FAIRFAX-VA,0.03397809120993859,87.0,0.4733926770134674,0.1876,0.14285714285714285,0.8571428571428571
FAUQUIER-VA,0.021470588235294116,89.0,0.49,0.0287,0.0958904109589041,0.9041095890410958
FLOYD-VA,0.0,92.5,0.5573122529644269,0.1115,0.11764705882352941,0.8823529411764706
FLUVANNA-VA,0.3708133971291866,90.0,0.6507177033492823,0.0631,0.19230769230769232,0.8076923076923077
FRANKLIN-VA,0.0585569884977344,84.0,0.5040083652840711,0.401,0.05,0.95
GILES-VA,0.10383386581469649,84.0,0.38338658146964855,0.2742,0.05263157894736842,0.9473684210526315
GLOUCESTER-VA,0.041666666666666664,91.0,0.36693548387096775,0.0366,0.06666666666666667,0.9333333333333333
GOOCHLAND-VA,0.0,92.5,0.5887170154686078,0.0459,0.3181818181818182,0.6818181818181818
GRAYSON-VA,0.024242424242424242,82.5,0.494949494949495,0.6459,0.043478260869565216,0.9565217391304348
GREENE-VA,0.04220398593200469,93.0,0.5615474794841735,0.1631,0.045454545454545456,0.9545454545454546
HALIFAX-VA,0.07197191339964892,78.0,0.3551784669397308,0.6723,0.08108108108108109,0.918918918918919
HANOVER-VA,0.010980006555227795,91.0,0.6229105211406096,0.0156,0.06172839506172839,0.9382716049382716
HENRICO-VA,0.020085986833266158,85.0,0.49066236732500335,0.2573,0.08791208791208792,0.9120879120879121
HENRY-VA,0.04681230494872938,84.0,0.3464110566205974,0.8857,0.020833333333333332,0.9791666666666666
ISLE OF WIGHT-VA,0.0,89.0,0.4791318864774624,0.3392,0.03571428571428571,0.9642857142857143
LANCASTER-VA,0.0015527950310559005,82.5,0.1972049689440994,0.1583,0.1,0.9
LEE-VA,0.04439252336448598,76.0,0.3189252336448598,0.8073,0.029411764705882353,0.9705882352941176
LOUDOUN-VA,0.06281108223582786,93.0,0.5191824868960049,0.0904,0.11180124223602485,0.8881987577639752
LOUISA-VA,0.09788166544923302,85.0,0.5843681519357194,0.3325,0.05263157894736842,0.9473684210526315
MADISON-VA,0.0,87.5,0.4881889763779528,0.164,0.14285714285714285,0.8571428571428571
MECKLENBURG-VA,0.0,87.0,0.40104947526236884,0.7768,0.03571428571428571,0.9642857142857143
MIDDLESEX-VA,0.07777777777777778,92.5,0.6388888888888888,0.2025,0.1,0.9
MONTGOMERY-VA,0.0025573465592064475,85.0,0.6675449473031618,0.2959,0.08,0.92
NELSON-VA,0.0,77.5,0.6387832699619772,0.3,0.07692307692307693,0.9230769230769231
NEW KENT-VA,0.03759398496240601,90.0,0.45435016111707843,0.0061,0.05263157894736842,0.9473684210526315
NORTHAMPTON-VA,0.025052192066805846,77.5,0.40292275574112735,0.6764,0.18181818181818182,0.8181818181818182
NOTTOWAY-VA,0.05575539568345324,77.5,0.4460431654676259,0.9096,0.043478260869565216,0.9565217391304348
ORANGE-VA,0.05443322109988777,87.0,0.5679012345679012,0.465,0.029411764705882353,0.9705882352941176
PAGE-VA,0.018805309734513276,96.0,0.5873893805309734,0.3936,0.06666666666666667,0.9333333333333333
PATRICK-VA,0.039711191335740074,87.5,0.40974729241877256,0.6389,0.045454545454545456,0.9545454545454546
PITTSYLVANIA-VA,0.08537058595265813,88.0,0.4221963523476911,0.6427,0.07352941176470588,0.9264705882352942
POWHATAN-VA,0.0036153289949385392,90.0,0.41865509761388287,0.0057,0.043478260869565216,0.9565217391304348
PRINCE EDWARD-VA,0.01768172888015717,82.5,0.6699410609037328,0.7296,0.16666666666666666,0.8333333333333334
PRINCE WILLIAM-VA,0.03532409373431649,86.0,0.45705130679844036,0.3022,0.07861635220125786,0.9213836477987422
RAPPAHANNOCK-VA,0.0,87.5,0.398576512455516,0.0213,0.3333333333333333,0.6666666666666666
RICHMOND-VA,0.0038461538461538464,87.5,0.6384615384615384,0.6143,0.10407239819004525,0.8959276018099548
ROANOKE-VA,0.011767317939609237,91.0,0.5026642984014209,0.1312,0.06358381502890173,0.9364161849710982
ROCKBRIDGE-VA,0.022999080036798528,87.0,0.46274149034038636,0.1433,0.07692307692307693,0.9230769230769231
RUSSELL-VA,0.04837364470391994,87.0,0.37364470391993326,0.4487,0.022727272727272728,0.9772727272727273
SHENANDOAH-VA,0.009735744089012517,91.0,0.47983310152990266,0.3643,0.13157894736842105,0.868421052631579
SOUTHAMPTON-VA,0.011379800853485065,82.5,0.3840682788051209,0.4755,0.045454545454545456,0.9545454545454546
SPOTSYLVANIA-VA,0.015917341524713767,88.0,0.5286232895839151,0.2159,0.05405405405405406,0.9459459459459459
STAFFORD-VA,0.04145139973567223,90.0,0.4426288597861348,0.1541,0.061946902654867256,0.9380530973451328
SUSSEX-VA,0.11029411764705882,72.5,0.5024509803921569,0.9092,0.1,0.9
TAZEWELL-VA,0.09737609329446065,76.0,0.4,0.5936,0.06382978723404255,0.9361702127659575
WARREN-VA,0.021908471275559883,88.0,0.4834469328140214,0.2564,0.125,0.875
WESTMORELAND-VA,0.0,83.16,0.3458646616541353,0.292,0.05263157894736842,0.9473684210526315
WISE-VA,0.06166666666666667,86.0,0.5455555555555556,0.8599,0.06521739130434782,0.9347826086956522
WYTHE-VA,0.07447577729573392,88.0,0.462762111352133,0.3965,0.023255813953488372,0.9767441860465116
YORK-VA,0.01606203267792855,93.0,0.5735253392412074,0.1997,0.05,0.95
ALBANY-NY,0.03238439524024703,81.4,0.5848772405482754,0.3041,0.2621359223300971,0.7378640776699029
